date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:15:50	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:15:51%20GMT	https://www.esrl.noaa.gov/csl/pubs/	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csl/pubs/index.html	(from https://www.esrl.noaa.gov/research/)
12:16:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:02%20GMT	http://www.esrl.noaa.gov/psd/events/2015/review/	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/psd/events/2015/review/index.html	(from https://www.esrl.noaa.gov/research/reviews/)
12:16:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:02%20GMT	http://www.esrl.noaa.gov/gmd/review/	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/gmd/review/index.html	(from https://www.esrl.noaa.gov/research/reviews/)
12:16:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:02%20GMT	https://www.esrl.noaa.gov/csl/factsheets/	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csl/factsheets/index.html	(from https://www.esrl.noaa.gov/research/)
12:16:01	48817/48817	---MCZ	200	added ('OK')	text/html	etag:W/%225d65af00-1069%22	https://www.esrl.noaa.gov/research/reviews/2010/	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/research/reviews/2010/index.html	(from https://www.esrl.noaa.gov/research/reviews/)
12:16:06	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:07%20GMT	https://www.esrl.noaa.gov/csl/assessments/	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csl/assessments/index.html	(from https://www.esrl.noaa.gov/research/)
12:16:06	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:07%20GMT	https://www.esrl.noaa.gov/research/reviews/2008	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/research/reviews/2008	(from https://www.esrl.noaa.gov/research/reviews/)
12:16:06	24801/24801	---MCZ	200	added ('OK')	text/html	etag:W/%225d65aefa-dad%22	https://www.esrl.noaa.gov/research/reviews/2008/	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/research/reviews/2008/index.html	(from https://www.esrl.noaa.gov/research/reviews/)
12:16:07	224084/224084	---M--	200	added ('OK')	image/png	etag:%2260b012a6-36b54%22	https://www.esrl.noaa.gov/news/2021/img/csl-20210514.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/csl-20210514.png	(from https://www.esrl.noaa.gov/news/)
12:16:08	443572/443572	---M--	200	added ('OK')	image/png	etag:%226079f450-6c4b4%22	https://www.esrl.noaa.gov/news/2021/img/gml-2019-MLO-4-Cobb-05242019.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/gml-2019-MLO-4-Cobb-05242019.png	(from https://www.esrl.noaa.gov/news/)
12:16:08	716778/716778	---M--	200	added ('OK')	image/png	etag:%225d65af0a-aefea%22	https://www.esrl.noaa.gov/research/reviews/img/CSDRX-0250.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/research/reviews/img/CSDRX-0250.png	(from https://www.esrl.noaa.gov/research/reviews/)
12:16:08	425913/425913	---M--	200	added ('OK')	image/png	etag:%226079f450-67fb9%22	https://www.esrl.noaa.gov/news/2021/img/csl-263_0808.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/csl-263_0808.png	(from https://www.esrl.noaa.gov/news/)
12:16:09	1883863/1883863	---M--	200	added ('OK')	image/png	etag:%226042a0b4-1cbed7%22	https://www.esrl.noaa.gov/news/2021/img/gsl-weatherModeling-img02.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/gsl-weatherModeling-img02.png	(from https://www.esrl.noaa.gov/news/)
12:16:09	663981/663981	---M--	200	added ('OK')	image/png	etag:%226042a0b4-a21ad%22	https://www.esrl.noaa.gov/news/2021/img/psl-mick-haupt-T0fJ_V1lcLw-unsplash.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/psl-mick-haupt-T0fJ_V1lcLw-unsplash.png	(from https://www.esrl.noaa.gov/news/)
12:16:09	641759/641759	---M--	200	added ('OK')	image/png	etag:%226079f450-9cadf%22	https://www.esrl.noaa.gov/news/2021/img/psl-pixabay-goran_horvat-rain-4195254.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/psl-pixabay-goran_horvat-rain-4195254.png	(from https://www.esrl.noaa.gov/news/)
12:16:09	177435/177435	---M--	200	added ('OK')	image/png	etag:%226042acdd-2b51b%22	https://www.esrl.noaa.gov/news/2021/img/gml-ozone_concentration.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/gml-ozone_concentration.png	(from https://www.esrl.noaa.gov/news/)
12:16:09	628501/628501	---M--	200	added ('OK')	image/png	etag:%226042a0b4-99715%22	https://www.esrl.noaa.gov/news/2021/img/csl-304_0217.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2021/img/csl-304_0217.png	(from https://www.esrl.noaa.gov/news/)
12:16:10	52213/52213	---M--	200	added ('OK')	image/png	etag:%225ffcefca-cbf5%22	https://www.esrl.noaa.gov/news/2020/img/psl-PI-LW-Forcing-TOA.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/psl-PI-LW-Forcing-TOA.png	(from https://www.esrl.noaa.gov/news/)
12:16:10	104217/104217	---M--	200	added ('OK')	image/png	etag:%225ffcefca-19719%22	https://www.esrl.noaa.gov/news/2020/img/gsl-hrrr-smoke-transition.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gsl-hrrr-smoke-transition.png	(from https://www.esrl.noaa.gov/news/)
12:16:10	546446/546446	---M--	200	added ('OK')	image/png	etag:%225ffcefca-8568e%22	https://www.esrl.noaa.gov/news/2020/img/csl-tierra-del-fuego-and-cape-horn-nasa.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/csl-tierra-del-fuego-and-cape-horn-nasa.png	(from https://www.esrl.noaa.gov/news/)
12:16:11	452974/452974	---M--	200	added ('OK')	image/png	etag:%225fb99dd6-6e96e%22	https://www.esrl.noaa.gov/news/2020/img/psl-polar-vortex_earthnullschool.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/psl-polar-vortex_earthnullschool.png	(from https://www.esrl.noaa.gov/news/)
12:16:11	66330/66330	---M--	200	added ('OK')	image/png	etag:%225fb99dd6-1031a%22	https://www.esrl.noaa.gov/news/2020/img/csl-noaa-tech-report.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/csl-noaa-tech-report.png	(from https://www.esrl.noaa.gov/news/)
12:16:11	519083/519083	---M--	200	added ('OK')	image/png	etag:%225ffcefca-7ebab%22	https://www.esrl.noaa.gov/news/2020/img/gml-4_Corners_methane_banner.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gml-4_Corners_methane_banner.png	(from https://www.esrl.noaa.gov/news/)
12:16:11	373876/373876	---M--	200	added ('OK')	image/png	etag:%225fb99dd6-5b474%22	https://www.esrl.noaa.gov/news/2020/img/gml-2020week39_ozonesonde-Sept30th_01_ymakino.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gml-2020week39_ozonesonde-Sept30th_01_ymakino.png	(from https://www.esrl.noaa.gov/news/)
12:16:11	9776/9776	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2019:16:13%20GMT	https://www.esrl.noaa.gov/gsd/learn/hotitems/2020/flash_flood_and_intense_rainfall_experiment.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/gsd/learn/hotitems/2020/flash_flood_and_intense_rainfall_experiment.html	(from https://www.esrl.noaa.gov/news/)
12:16:12	480549/480549	---M--	200	added ('OK')	image/png	etag:%225f2b1198-75525%22	https://www.esrl.noaa.gov/news/2020/img/psl-noaa-yellowfin-tuna-jeff-muir.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/psl-noaa-yellowfin-tuna-jeff-muir.png	(from https://www.esrl.noaa.gov/news/)
12:16:12	1312022/1312022	---M--	200	added ('OK')	image/png	etag:%225f2b1198-140516%22	https://www.esrl.noaa.gov/news/2020/img/gsl-hrrr-smoke.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gsl-hrrr-smoke.png	(from https://www.esrl.noaa.gov/news/)
12:16:12	679911/679911	---M--	200	added ('OK')	image/png	etag:%225ee2ad84-a5fe7%22	https://www.esrl.noaa.gov/news/2020/img/gsl-flood_rainfall_experiment.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gsl-flood_rainfall_experiment.png	(from https://www.esrl.noaa.gov/news/)
12:16:12	461236/461236	---M--	200	added ('OK')	image/png	etag:%225ee2ab35-709b4%22	https://www.esrl.noaa.gov/news/2020/img/csl-277_0602.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/csl-277_0602.png	(from https://www.esrl.noaa.gov/news/)
12:16:12	428624/428624	---M--	200	added ('OK')	image/png	etag:%225ee2ab35-68a50%22	https://www.esrl.noaa.gov/news/2020/img/gml-2019-Mauna-Loa-P1040025.Lumix.Cobb.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gml-2019-Mauna-Loa-P1040025.Lumix.Cobb.png	(from https://www.esrl.noaa.gov/news/)
12:16:12	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:14%20GMT	https://www.esrl.noaa.gov/csd/news/2020/271_0326.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csd/news/2020/271_0326.html	(from https://www.esrl.noaa.gov/news/)
12:16:13	12036/12036	---MCZ	200	added ('OK')	text/html	etag:W/%225e8acc82-a67%22	https://www.esrl.noaa.gov/news/2020/name_change.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/name_change.html	(from https://www.esrl.noaa.gov/news/)
12:16:13	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:15%20GMT	https://www.esrl.noaa.gov/csd/news/2020/271_0326.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csd/news/2020/271_0326.html	(from https://www.esrl.noaa.gov/news/)
12:16:13	576577/576577	---M--	200	added ('OK')	image/png	etag:%225e8ad182-8cc41%22	https://www.esrl.noaa.gov/news/2020/img/flatirons-boulder-will-von-dauster.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/flatirons-boulder-will-von-dauster.png	(from https://www.esrl.noaa.gov/news/)
12:16:14	170079/170079	---M--	200	added ('OK')	image/png	etag:%225e8b71fc-2985f%22	https://www.esrl.noaa.gov/news/2020/img/csl-2019hole1.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/csl-2019hole1.png	(from https://www.esrl.noaa.gov/news/)
12:16:14	10342/10342	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2019:16:15%20GMT	https://www.esrl.noaa.gov/gsd/learn/hotitems/2020/30_years_of_weather_observations.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/gsd/learn/hotitems/2020/30_years_of_weather_observations.html	(from https://www.esrl.noaa.gov/news/)
12:16:14	1689095/1689095	---M--	200	added ('OK')	image/png	etag:%225ee2ab35-19c607%22	https://www.esrl.noaa.gov/news/2020/img/psl-pixabay-David-Mark-farm-1596141_1920.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/psl-pixabay-David-Mark-farm-1596141_1920.png	(from https://www.esrl.noaa.gov/news/)
12:16:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:15%20GMT	https://www.esrl.noaa.gov/psd/news/2020/030220.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/psd/news/2020/030220.html	(from https://www.esrl.noaa.gov/news/)
12:16:15	494428/494428	---M--	200	added ('OK')	image/png	etag:%225e8b7834-78b5c%22	https://www.esrl.noaa.gov/news/2020/img/gsl_john_brown_matt_kelsch.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gsl_john_brown_matt_kelsch.png	(from https://www.esrl.noaa.gov/news/)
12:16:15	8298/8298	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2019:16:16%20GMT	https://www.esrl.noaa.gov/gsd/learn/hotitems/2020/burlington_install_sos.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/gsd/learn/hotitems/2020/burlington_install_sos.html	(from https://www.esrl.noaa.gov/news/)
12:16:15	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:16%20GMT	https://www.esrl.noaa.gov/csd/news/2020/270_0218.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csd/news/2020/270_0218.html	(from https://www.esrl.noaa.gov/news/)
12:16:15	453490/453490	---M--	200	added ('OK')	image/png	etag:%225e7a8349-6eb72%22	https://www.esrl.noaa.gov/news/2020/img/gsd-burlington-International-airport.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/gsd-burlington-International-airport.png	(from https://www.esrl.noaa.gov/news/)
12:16:15	1326022/1326022	---M--	200	added ('OK')	image/png	etag:%225e62df6d-143bc6%22	https://www.esrl.noaa.gov/news/2020/img/psd-dry-cornfield-1068491-pxhere.com.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/psd-dry-cornfield-1068491-pxhere.com.png	(from https://www.esrl.noaa.gov/news/)
12:16:15	10104/10104	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225d65aef8-294%22	https://www.esrl.noaa.gov/news/.%22https://www.esrl.noaa.gov/psd/news/2020/010920.html%22	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/._https_/www.esrl.noaa.gov/psd/news/2020/010920.html_	(from https://www.esrl.noaa.gov/news/)
12:16:16	469894/469894	---M--	200	added ('OK')	image/png	etag:%225e7a84c3-72b86%22	https://www.esrl.noaa.gov/news/2020/img/csd-Veres_ATom_banner.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/csd-Veres_ATom_banner.png	(from https://www.esrl.noaa.gov/news/)
12:16:16	12816/12816	---MCZ	200	added ('OK')	text/html	etag:W/%225e5ee616-de6%22	https://www.esrl.noaa.gov/news/2019/111319.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/111319.html	(from https://www.esrl.noaa.gov/news/)
12:16:18	12037/12037	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2019:16:18%20GMT	https://www.esrl.noaa.gov/gsd/learn/hotitems/2019/new_gsd_director.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/gsd/learn/hotitems/2019/new_gsd_director.html	(from https://www.esrl.noaa.gov/news/)
12:16:18	1982123/1982123	---M--	200	added ('OK')	image/png	etag:%225e62ebc8-1e3eab%22	https://www.esrl.noaa.gov/news/2020/img/psd-atomic-webstory-banner.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2020/img/psd-atomic-webstory-banner.png	(from https://www.esrl.noaa.gov/news/)
12:16:18	1197977/1197977	---M--	200	added ('OK')	image/png	etag:%225e22253d-124799%22	https://www.esrl.noaa.gov/news/2019/img/2019-co-gov-award.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/2019-co-gov-award.png	(from https://www.esrl.noaa.gov/news/)
12:16:18	112659/112659	---M--	200	added ('OK')	image/jpeg	etag:%225dc1d6ea-1b813%22	https://www.esrl.noaa.gov/news/2019/img/gsd-mahoney-director.jpg	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/gsd-mahoney-director.jpg	(from https://www.esrl.noaa.gov/news/)
12:16:19	1231387/1231387	---M--	200	added ('OK')	image/png	etag:%225dc0555c-12ca1b%22	https://www.esrl.noaa.gov/news/2019/img/csd-20-questions.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/csd-20-questions.png	(from https://www.esrl.noaa.gov/news/)
12:16:19	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:20%20GMT	https://www.esrl.noaa.gov/psd/news/2019/092019.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/psd/news/2019/092019.html	(from https://www.esrl.noaa.gov/news/)
12:16:19	1116849/1116849	---M--	200	added ('OK')	image/png	etag:%225dc0555c-110ab1%22	https://www.esrl.noaa.gov/news/2019/img/gmd-Balloon_launch2_09-09-19_Robert-Schwarz.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/gmd-Balloon_launch2_09-09-19_Robert-Schwarz.png	(from https://www.esrl.noaa.gov/news/)
12:16:19	13893/13893	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2019:16:20%20GMT	https://www.esrl.noaa.gov/gsd/learn/hotitems/2019/sos_explorer.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/gsd/learn/hotitems/2019/sos_explorer.html	(from https://www.esrl.noaa.gov/news/)
12:16:20	940151/940151	---M--	200	added ('OK')	image/png	etag:%225d890058-e5877%22	https://www.esrl.noaa.gov/news/2019/img/rv-polarstern-alfred-wegener-institute.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/rv-polarstern-alfred-wegener-institute.png	(from https://www.esrl.noaa.gov/news/)
12:16:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:21%20GMT	https://www.esrl.noaa.gov/csd/news/2019/262_0722.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csd/news/2019/262_0722.html	(from https://www.esrl.noaa.gov/news/)
12:16:20	654785/654785	---M--	200	added ('OK')	image/png	etag:%225e1ce1a3-9fdc1%22	https://www.esrl.noaa.gov/news/2019/img/gsd-sos_on_tablet.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/gsd-sos_on_tablet.png	(from https://www.esrl.noaa.gov/news/)
12:16:20	12779/12779	---MCZ	200	added ('OK')	text/html	etag:W/%225e5ee616-dc7%22	https://www.esrl.noaa.gov/news/2019/070819.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/070819.html	(from https://www.esrl.noaa.gov/news/)
12:16:20	925804/925804	---M--	200	added ('OK')	image/png	etag:%225d65aefa-e206c%22	https://www.esrl.noaa.gov/news/2019/img/csd-262_0722.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/csd-262_0722.png	(from https://www.esrl.noaa.gov/news/)
12:16:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:22%20GMT	https://www.esrl.noaa.gov/psd/news/2019/071519.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/psd/news/2019/071519.html	(from https://www.esrl.noaa.gov/news/)
12:16:21	1494048/1494048	---M--	200	added ('OK')	image/png	etag:%225d702af2-16cc20%22	https://www.esrl.noaa.gov/news/2019/img/esrl-pecase-2019.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/esrl-pecase-2019.png	(from https://www.esrl.noaa.gov/news/)
12:16:22	539241/539241	---M--	200	added ('OK')	image/png	etag:%225d65aefa-83a69%22	https://www.esrl.noaa.gov/news/2019/img/flickr-cc-russian-river-ingrid-taylar.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/flickr-cc-russian-river-ingrid-taylar.png	(from https://www.esrl.noaa.gov/news/)
12:16:23	15965/15965	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2019:16:23%20GMT	https://www.esrl.noaa.gov/gsd/learn/hotitems/2019/fvcom.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/gsd/learn/hotitems/2019/fvcom.html	(from https://www.esrl.noaa.gov/news/)
12:16:23	2196702/2196702	---M--	200	added ('OK')	image/png	etag:%225d65aefa-2184de%22	https://www.esrl.noaa.gov/news/2019/img/psd-Brazos-River-Texas-summer-drought-2011-Earl-Nottingham-Texas%20Parks-and-Wildlife-Dept.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/psd-Brazos-River-Texas-summer-drought-2011-Earl-Nottingham-Texas%20Parks-and-Wildlife-Dept.png	(from https://www.esrl.noaa.gov/news/)
12:16:23	1391412/1391412	---M--	200	added ('OK')	image/png	etag:%225d65aefa-153b34%22	https://www.esrl.noaa.gov/news/2019/img/gmd-North-America-biosphere-carbon-uptake.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/gmd-North-America-biosphere-carbon-uptake.png	(from https://www.esrl.noaa.gov/news/)
12:16:23	1178309/1178309	---M--	200	added ('OK')	image/png	etag:%225d65aefa-11fac5%22	https://www.esrl.noaa.gov/news/2019/img/mauna-loa-observatory.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/mauna-loa-observatory.png	(from https://www.esrl.noaa.gov/news/)
12:16:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:25%20GMT	https://www.esrl.noaa.gov/csd/news/2019/252_0206.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csd/news/2019/252_0206.html	(from https://www.esrl.noaa.gov/news/)
12:16:24	1858504/1858504	---M--	200	added ('OK')	image/png	etag:%225d65aefa-1c5bc8%22	https://www.esrl.noaa.gov/news/2019/img/lake-effect-con00080.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/lake-effect-con00080.png	(from https://www.esrl.noaa.gov/news/)
12:16:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:25%20GMT	https://www.esrl.noaa.gov/psd/news/2019/020519.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/psd/news/2019/020519.html	(from https://www.esrl.noaa.gov/news/)
12:16:24	955865/955865	---M--	200	added ('OK')	image/png	etag:%225d65aefa-e95d9%22	https://www.esrl.noaa.gov/news/2019/img/csd-earth-and-satellite.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/csd-earth-and-satellite.png	(from https://www.esrl.noaa.gov/news/)
12:16:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:26%20GMT	https://www.esrl.noaa.gov/csd/news/2018/226_0215.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csd/news/2018/226_0215.html	(from https://www.esrl.noaa.gov/news/)
12:16:24	516185/516185	---M--	200	added ('OK')	image/png	etag:%225d65aefa-7e059%22	https://www.esrl.noaa.gov/news/2019/img/pixabay-rain-316579.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2019/img/pixabay-rain-316579.png	(from https://www.esrl.noaa.gov/news/)
12:16:25	643423/643423	---M--	200	added ('OK')	image/png	etag:%225d65aefa-9d15f%22	https://www.esrl.noaa.gov/news/2018/img/csd-197_1102-2.400h.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2018/img/csd-197_1102-2.400h.png	(from https://www.esrl.noaa.gov/news/)
12:16:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:26%20GMT	https://www.esrl.noaa.gov/psd/news/announcements/2018/020818.html	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/psd/news/announcements/2018/020818.html	(from https://www.esrl.noaa.gov/news/)
12:16:25	561608/561608	---M--	200	added ('OK')	image/png	etag:%225d65aefa-891c8%22	https://www.esrl.noaa.gov/news/2018/img/gsd-curtis-early-career-award.400h.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2018/img/gsd-curtis-early-career-award.400h.png	(from https://www.esrl.noaa.gov/news/)
12:16:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jul%202021%2019:16:27%20GMT	https://www.esrl.noaa.gov/csl/factsheets	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/csl/factsheets	(from https://www.esrl.noaa.gov/outreach/)
12:16:26	1001026/1001026	---M--	200	added ('OK')	image/png	etag:%225d65aefa-f4642%22	https://www.esrl.noaa.gov/news/2018/img/psd-noaa-grays-sea-bass.400h.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2018/img/psd-noaa-grays-sea-bass.400h.png	(from https://www.esrl.noaa.gov/news/)
12:16:26	1018131/1018131	---M--	200	added ('OK')	image/png	etag:%225d65aefa-f8913%22	https://www.esrl.noaa.gov/news/2018/img/gmd-duane-kitzis-niwot-ridge.400h.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/news/2018/img/gmd-duane-kitzis-niwot-ridge.400h.png	(from https://www.esrl.noaa.gov/news/)
12:16:26	181441/181441	---M--	200	added ('OK')	image/png	etag:%225f7fcc8a-2c4c1%22	https://www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/Tsunami.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/Tsunami.png	(from https://www.esrl.noaa.gov/outreach/8th-grade-science-days/)
12:16:27	191119/191119	---M--	200	added ('OK')	image/png	etag:%225f6285c9-2ea8f%22	https://www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/Air.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/Air.png	(from https://www.esrl.noaa.gov/outreach/8th-grade-science-days/)
12:16:27	221255/221255	---M--	200	added ('OK')	image/png	etag:%225f6285c9-36047%22	https://www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/SOS.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/SOS.png	(from https://www.esrl.noaa.gov/outreach/8th-grade-science-days/)
12:16:27	92827/92827	---M--	200	added ('OK')	application/pdf	etag:%225f7fcfe8-16a9b%22	https://www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/pdf/SOS-Explorer-scavenger-hunt.pdf	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/pdf/SOS-Explorer-scavenger-hunt.pdf	(from https://www.esrl.noaa.gov/outreach/8th-grade-science-days/)
12:16:27	644384/644384	---M--	200	added ('OK')	application/pdf	etag:%225f7fcf9c-9d520%22	https://www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/pdf/Layers-of-the-Atmosphere.pdf	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/pdf/Layers-of-the-Atmosphere.pdf	(from https://www.esrl.noaa.gov/outreach/8th-grade-science-days/)
12:16:28	130844/130844	---M--	200	added ('OK')	image/png	etag:%225f7fcc8a-1ff1c%22	https://www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/Weather_movies.png	C:/My%20Web%20Sites/esrl/www.esrl.noaa.gov/outreach/8th-grade-science-days/2020/img/Weather_movies.png	(from https://www.esrl.noaa.gov/outreach/8th-grade-science-days/)
